company_id,company_name,year,health_score,cfo_quality,distress_flag
PNB,Punjab National Bank,2021-03,50.0,0,False
PNB,Punjab National Bank,2022-03,50.0,0,False
PNB,Punjab National Bank,2023-03,50.0,0,False
PNB,Punjab National Bank,2024-03,50.0,0,True
POWERGRID,Power Grid Corporation of India Ltd,2013-03,46.16,0,False
POWERGRID,Power Grid Corporation of India Ltd,2014-03,46.14,0,False
POWERGRID,Power Grid Corporation of India Ltd,2015-03,46.22,0,False
POWERGRID,Power Grid Corporation of India Ltd,2016-03,46.28,0,False
POWERGRID,Power Grid Corporation of India Ltd,2017-03,46.41,0,False
POWERGRID,Power Grid Corporation of India Ltd,2018-03,46.39,0,False
POWERGRID,Power Grid Corporation of India Ltd,2019-03,46.6,0,False
POWERGRID,Power Grid Corporation of India Ltd,2020-03,47.06,0,False
POWERGRID,Power Grid Corporation of India Ltd,2021-03,47.08,0,False
POWERGRID,Power Grid Corporation of India Ltd,2022-03,47.3,0,False
POWERGRID,Power Grid Corporation of India Ltd,2023-03,47.49,0,False
POWERGRID,Power Grid Corporation of India Ltd,2024-03,47.24,0,False
RECLTD,REC Ltd,2013-03,45.68,0,True
RECLTD,REC Ltd,2014-03,45.77,0,True
RECLTD,REC Ltd,2015-03,45.57,0,True
RECLTD,REC Ltd,2016-03,45.86,0,True
RECLTD,REC Ltd,2017-03,46.52,0,False
RECLTD,REC Ltd,2018-03,45.29,0,True
RECLTD,REC Ltd,2019-03,45.17,0,True
RECLTD,REC Ltd,2020-03,45.18,0,True
RECLTD,REC Ltd,2021-03,44.93,0,True
RECLTD,REC Ltd,2022-03,46.2,0,True
RECLTD,REC Ltd,2023-03,45.12,0,True
RECLTD,REC Ltd,2024-03,44.51,0,True
RELIANCE,"Reliance Industries Ltd
",2013-03,46.84,0,False
RELIANCE,"Reliance Industries Ltd
",2014-03,45.7,0,False
RELIANCE,"Reliance Industries Ltd
",2015-03,45.68,0,False
RELIANCE,"Reliance Industries Ltd
",2016-03,46.62,0,False
RELIANCE,"Reliance Industries Ltd
",2017-03,46.08,0,False
RELIANCE,"Reliance Industries Ltd
",2018-03,46.65,0,False
RELIANCE,"Reliance Industries Ltd
",2019-03,45.04,0,False
RELIANCE,"Reliance Industries Ltd
",2020-03,47.2,0,False
RELIANCE,"Reliance Industries Ltd
",2021-03,43.22,0,False
RELIANCE,"Reliance Industries Ltd
",2022-03,46.62,0,False
RELIANCE,"Reliance Industries Ltd
",2023-03,47.21,0,False
RELIANCE,"Reliance Industries Ltd
",2024-03,47.88,0,False
SBILIFE,SBI Life Insurance Company Ltd,2013-03,46.88,0,False
SBILIFE,SBI Life Insurance Company Ltd,2014-03,46.82,0,False
SBILIFE,SBI Life Insurance Company Ltd,2015-03,47.01,0,False
SBILIFE,SBI Life Insurance Company Ltd,2016-03,46.84,0,False
SBILIFE,SBI Life Insurance Company Ltd,2017-03,46.91,0,False
SBILIFE,SBI Life Insurance Company Ltd,2018-03,46.98,0,False
SBILIFE,SBI Life Insurance Company Ltd,2019-03,46.89,0,False
SBILIFE,SBI Life Insurance Company Ltd,2020-03,50.0,0,False
SBILIFE,SBI Life Insurance Company Ltd,2021-03,50.0,0,False
SBILIFE,SBI Life Insurance Company Ltd,2022-03,50.0,0,False
SBILIFE,SBI Life Insurance Company Ltd,2023-03,46.82,0,False
SBILIFE,SBI Life Insurance Company Ltd,2024-03,46.86,0,False
SHREECEM,Shree Cement Ltd,2013-06,46.64,0,False
SHREECEM,Shree Cement Ltd,2014-06,46.61,0,False
SHREECEM,Shree Cement Ltd,2015-06,46.6,0,False
SHREECEM,Shree Cement Ltd,2017-03,46.63,0,False
SHREECEM,Shree Cement Ltd,2018-03,46.56,0,False
SHREECEM,Shree Cement Ltd,2019-03,46.63,0,False
SHREECEM,Shree Cement Ltd,2020-03,46.55,0,False
SHREECEM,Shree Cement Ltd,2021-03,46.66,0,False
SHREECEM,Shree Cement Ltd,2022-03,46.62,0,False
SHREECEM,Shree Cement Ltd,2023-03,46.61,0,False
SHREECEM,Shree Cement Ltd,2024-03,46.67,0,False
SHRIRAMFIN,"Shriram Finance Ltd
",2013-03,46.09,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2014-03,46.21,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2015-03,46.01,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2016-03,46.14,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2017-03,46.24,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2018-03,45.87,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2019-03,46.11,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2020-03,46.21,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2021-03,46.18,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2022-03,46.07,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2023-03,46.01,0,True
SHRIRAMFIN,"Shriram Finance Ltd
",2024-03,45.45,0,True
SIEMENS,Siemens Ltd,2011-09,46.69,0,False
SIEMENS,Siemens Ltd,2014-09,46.66,0,False
SIEMENS,Siemens Ltd,2015-09,46.73,0,False
SIEMENS,Siemens Ltd,2016-09,47.17,0,False
SIEMENS,Siemens Ltd,2017-09,46.97,0,False
SIEMENS,Siemens Ltd,2018-09,46.86,0,False
SIEMENS,Siemens Ltd,2019-09,46.81,0,False
SIEMENS,Siemens Ltd,2020-09,46.69,0,False
SIEMENS,Siemens Ltd,2021-09,46.66,0,False
SIEMENS,Siemens Ltd,2022-09,46.71,0,False
SIEMENS,Siemens Ltd,2023-09,46.79,0,False
SIEMENS,Siemens Ltd,2024-09,46.73,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2013-03,46.79,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2014-03,46.81,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2015-03,46.73,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2016-03,46.69,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2017-03,46.72,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2018-03,46.61,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2019-03,46.65,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2020-03,46.74,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2021-03,46.82,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2022-03,46.76,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2023-03,46.62,0,False
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2024-03,47.01,0,False
TATACONSUM,Tata Consumer Products Ltd,2013-03,46.59,0,False
TATACONSUM,Tata Consumer Products Ltd,2014-03,46.6,0,False
TATACONSUM,Tata Consumer Products Ltd,2015-03,46.59,0,False
TATACONSUM,Tata Consumer Products Ltd,2016-03,46.58,0,False
TATACONSUM,Tata Consumer Products Ltd,2017-03,46.63,0,False
TATACONSUM,Tata Consumer Products Ltd,2018-03,46.61,0,False
TATACONSUM,Tata Consumer Products Ltd,2019-03,46.6,0,False
TATACONSUM,Tata Consumer Products Ltd,2020-03,46.61,0,False
TATACONSUM,Tata Consumer Products Ltd,2021-03,46.65,0,False
TATACONSUM,Tata Consumer Products Ltd,2022-03,46.62,0,False
TATACONSUM,Tata Consumer Products Ltd,2023-03,46.62,0,False
TATACONSUM,Tata Consumer Products Ltd,2024-03,46.61,0,False
TATAMOTORS,Tata Motors Ltd,2013-03,46.51,0,False
TATAMOTORS,Tata Motors Ltd,2014-03,46.8,0,False
TATAMOTORS,Tata Motors Ltd,2015-03,46.52,0,False
TATAMOTORS,Tata Motors Ltd,2016-03,46.59,0,False
TATAMOTORS,Tata Motors Ltd,2017-03,46.25,0,False
TATAMOTORS,Tata Motors Ltd,2018-03,46.51,0,False
TATAMOTORS,Tata Motors Ltd,2019-03,46.35,0,False
TATAMOTORS,Tata Motors Ltd,2020-03,46.25,0,False
TATAMOTORS,Tata Motors Ltd,2021-03,46.49,0,False
TATAMOTORS,Tata Motors Ltd,2022-03,46.64,0,False
TATAMOTORS,Tata Motors Ltd,2023-03,46.99,0,False
TATAMOTORS,Tata Motors Ltd,2024-03,47.87,0,False
TATAPOWER,"Tata Power Company Ltd
",2013-03,46.38,0,False
TATAPOWER,"Tata Power Company Ltd
",2014-03,46.47,0,False
TATAPOWER,"Tata Power Company Ltd
",2015-03,46.48,0,False
TATAPOWER,"Tata Power Company Ltd
",2016-03,46.55,0,False
TATAPOWER,"Tata Power Company Ltd
",2017-03,46.36,0,False
TATAPOWER,"Tata Power Company Ltd
",2018-03,46.56,0,False
TATAPOWER,"Tata Power Company Ltd
",2019-03,46.57,0,False
TATAPOWER,"Tata Power Company Ltd
",2020-03,46.63,0,False
TATAPOWER,"Tata Power Company Ltd
",2021-03,46.74,0,False
TATAPOWER,"Tata Power Company Ltd
",2022-03,46.47,0,False
TATAPOWER,"Tata Power Company Ltd
",2023-03,46.49,0,False
TATAPOWER,"Tata Power Company Ltd
",2024-03,46.6,0,False
TATASTEEL,"Tata Steel Ltd
",2013-03,46.46,0,False
TATASTEEL,"Tata Steel Ltd
",2014-03,46.41,0,False
TATASTEEL,"Tata Steel Ltd
",2015-03,46.49,0,False
TATASTEEL,"Tata Steel Ltd
",2016-03,46.54,0,False
TATASTEEL,"Tata Steel Ltd
",2017-03,46.47,0,False
TATASTEEL,"Tata Steel Ltd
",2018-03,46.43,0,False
TATASTEEL,"Tata Steel Ltd
",2019-03,46.4,0,False
TATASTEEL,"Tata Steel Ltd
",2020-03,46.67,0,False
TATASTEEL,"Tata Steel Ltd
",2021-03,47.54,0,False
TATASTEEL,"Tata Steel Ltd
",2022-03,47.58,0,False
TATASTEEL,"Tata Steel Ltd
",2023-03,46.65,0,False
TATASTEEL,"Tata Steel Ltd
",2024-03,46.69,0,False
TCS,Tata Consultancy Services Ltd,2013-03,47.34,0,False
TCS,Tata Consultancy Services Ltd,2014-03,47.72,0,False
TCS,Tata Consultancy Services Ltd,2015-03,47.51,0,False
TCS,Tata Consultancy Services Ltd,2016-03,48.43,0,False
TCS,Tata Consultancy Services Ltd,2017-03,48.42,0,False
TCS,Tata Consultancy Services Ltd,2018-03,48.39,0,False
TCS,Tata Consultancy Services Ltd,2019-03,47.81,0,False
TCS,Tata Consultancy Services Ltd,2020-03,47.9,0,False
TCS,Tata Consultancy Services Ltd,2021-03,47.62,0,False
TCS,Tata Consultancy Services Ltd,2022-03,47.87,0,False
TCS,Tata Consultancy Services Ltd,2023-03,47.98,0,False
TCS,Tata Consultancy Services Ltd,2024-03,48.23,0,False
TECHM,Tech Mahindra Ltd,2013-03,46.62,0,False
TECHM,Tech Mahindra Ltd,2014-03,46.75,0,False
TECHM,Tech Mahindra Ltd,2015-03,46.71,0,False
TECHM,Tech Mahindra Ltd,2016-03,46.72,0,False
TECHM,Tech Mahindra Ltd,2017-03,46.68,0,False
TECHM,Tech Mahindra Ltd,2018-03,46.66,0,False
TECHM,Tech Mahindra Ltd,2019-03,46.74,0,False
TECHM,Tech Mahindra Ltd,2020-03,46.8,0,False
TECHM,Tech Mahindra Ltd,2021-03,46.73,0,False
TECHM,Tech Mahindra Ltd,2022-03,46.85,0,False
TECHM,Tech Mahindra Ltd,2023-03,46.79,0,False
TECHM,Tech Mahindra Ltd,2024-03,46.75,0,False
TITAN,"Titan Company Ltd
",2013-03,46.67,0,False
TITAN,"Titan Company Ltd
",2014-03,46.59,0,True
TITAN,"Titan Company Ltd
",2015-03,46.64,0,False
TITAN,"Titan Company Ltd
",2016-03,46.65,0,False
TITAN,"Titan Company Ltd
",2017-03,46.63,0,False
TITAN,"Titan Company Ltd
",2018-03,46.63,0,True
TITAN,"Titan Company Ltd
",2019-03,46.65,0,False
TITAN,"Titan Company Ltd
",2020-03,46.59,0,True
TITAN,"Titan Company Ltd
",2021-03,46.6,0,False
TITAN,"Titan Company Ltd
",2022-03,46.6,0,True
TITAN,"Titan Company Ltd
",2023-03,46.58,0,False
TITAN,"Titan Company Ltd
",2024-03,46.58,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2013-03,46.62,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2014-03,46.62,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2015-03,46.53,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2016-03,46.68,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2017-03,46.59,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2018-03,46.41,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2019-03,46.57,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2020-03,46.59,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2021-03,46.62,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2022-03,46.62,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2023-03,46.57,0,False
TORNTPHARM,Torrent Pharmaceuticals Ltd,2024-03,46.68,0,False
TRENT,Trent Ltd,2013-03,46.55,0,False
TRENT,Trent Ltd,2014-03,46.55,0,True
TRENT,Trent Ltd,2015-03,46.59,0,True
TRENT,Trent Ltd,2016-03,46.57,0,False
TRENT,Trent Ltd,2017-03,46.58,0,False
TRENT,Trent Ltd,2018-03,46.58,0,False
TRENT,Trent Ltd,2019-03,46.57,0,False
TRENT,Trent Ltd,2020-03,46.57,0,False
TRENT,Trent Ltd,2021-03,46.57,0,False
TRENT,Trent Ltd,2022-03,46.47,0,False
TRENT,Trent Ltd,2023-03,46.51,0,False
TRENT,Trent Ltd,2024-03,46.64,0,False
TVSMOTOR,TVS Motor Company Ltd,2013-03,46.55,0,False
TVSMOTOR,TVS Motor Company Ltd,2014-03,46.58,0,False
TVSMOTOR,TVS Motor Company Ltd,2015-03,46.56,0,False
TVSMOTOR,TVS Motor Company Ltd,2016-03,46.6,0,False
TVSMOTOR,TVS Motor Company Ltd,2017-03,46.59,0,False
TVSMOTOR,TVS Motor Company Ltd,2018-03,46.44,0,False
TVSMOTOR,TVS Motor Company Ltd,2019-03,46.38,0,True
TVSMOTOR,TVS Motor Company Ltd,2020-03,46.37,0,False
TVSMOTOR,TVS Motor Company Ltd,2021-03,46.42,0,False
TVSMOTOR,TVS Motor Company Ltd,2022-03,46.3,0,True
TVSMOTOR,TVS Motor Company Ltd,2023-03,46.2,0,True
TVSMOTOR,TVS Motor Company Ltd,2024-03,46.32,0,True
